CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14258.0,8,112,12650.08,0,High Value
14259.0,141,5,120.0,1,Regular
14261.0,50,52,1163.45,0,High Value
14262.0,7,143,2618.23,0,High Value
14264.0,154,19,319.47,1,Regular
14265.0,108,31,530.18,0,High Value
14267.0,150,66,1279.09,1,Regular
14270.0,331,29,492.65,1,Regular
14271.0,225,10,112.32,1,Regular
14272.0,73,33,437.96,0,High Value
14273.0,50,29,559.97,0,High Value
14276.0,87,75,1019.39,0,High Value
14277.0,14,228,3957.0,0,High Value
14280.0,196,8,134.04,1,Regular
14282.0,2,156,3729.34,0,High Value
14284.0,30,34,578.45,0,High Value
14285.0,20,27,1910.01,0,High Value
14286.0,23,285,4595.81,0,High Value
14287.0,7,11,151.23000000000002,0,High Value
14288.0,211,17,413.85,1,Regular
14289.0,8,47,911.26,0,High Value
14290.0,10,103,2307.4500000000003,0,High Value
14291.0,1,238,3873.3,0,High Value
14292.0,7,108,4819.33,0,High Value
14293.0,2,61,1046.56,0,High Value
14295.0,39,7,154.70000000000002,0,High Value
14297.0,17,64,1284.06,0,High Value
14298.0,2,1640,50862.44,0,High Value
14299.0,7,162,2855.35,0,High Value
14300.0,18,3,43.2,0,High Value
14301.0,107,16,632.04,0,High Value
14304.0,222,27,197.1,1,Regular
14305.0,70,110,1803.76,0,High Value
14306.0,50,35,2083.42,0,High Value
14307.0,88,180,2995.72,0,High Value
14309.0,7,123,2319.68,0,High Value
14311.0,224,27,229.71,1,Regular
14312.0,46,87,1611.59,0,High Value
14314.0,106,8,120.0,0,High Value
14315.0,20,104,2456.98,0,High Value
14317.0,64,24,508.58,0,High Value
14320.0,206,42,343.11,1,Regular
14321.0,10,123,1530.75,0,High Value
14323.0,114,41,574.26,0,High Value
14326.0,234,9,166.85,1,Regular
14327.0,162,12,311.65,1,Regular
14329.0,8,269,4928.74,0,High Value
14331.0,123,28,462.66,0,High Value
14332.0,22,26,866.31,0,High Value
14333.0,63,19,351.45,0,High Value
14334.0,16,163,2539.46,0,High Value
14335.0,15,63,468.26,0,High Value
14336.0,16,90,1614.91,0,High Value
14338.0,157,34,554.22,1,Regular
14339.0,234,18,289.91,1,Regular
14340.0,218,6,134.7,1,Regular
14341.0,44,130,2166.38,0,High Value
14342.0,20,24,607.71,0,High Value
14344.0,126,71,889.9300000000001,0,High Value
14345.0,38,6,108.98,0,High Value
14346.0,120,60,1021.58,0,High Value
14348.0,259,18,409.57,1,Regular
14349.0,9,31,133.5,0,High Value
14350.0,270,21,258.7,1,Regular
14351.0,164,1,51.0,1,Regular
14352.0,156,47,1078.96,1,Regular
14353.0,214,6,90.6,1,Regular
14354.0,5,9,163.62,0,High Value
14355.0,365,11,174.4,1,Regular
14356.0,59,38,666.9399999999999,0,High Value
14357.0,42,41,225.77,0,High Value
14359.0,18,58,882.58,0,High Value
14360.0,31,118,2128.23,0,High Value
14362.0,21,41,161.2,0,High Value
14364.0,108,69,3717.35,0,High Value
14367.0,7,533,9167.82,0,High Value
14368.0,319,8,155.0,1,Regular
14371.0,294,4,100.5,1,Regular
14373.0,357,4,76.55,1,Regular
14375.0,184,75,257.68,1,Regular
14377.0,190,11,617.05,1,Regular
14379.0,43,46,348.1,0,High Value
14381.0,51,56,202.68,0,High Value
14382.0,25,131,626.0699999999999,0,High Value
14383.0,37,59,1247.69,0,High Value
14385.0,8,14,202.11,0,High Value
14386.0,296,7,142.4,1,Regular
14387.0,32,140,1770.56,0,High Value
14388.0,8,191,3172.04,0,High Value
14389.0,8,62,999.72,0,High Value
14390.0,9,291,4592.47,0,High Value
14393.0,217,5,67.95,1,Regular
14395.0,1,353,3471.91,0,High Value
14396.0,64,73,487.99,0,High Value
14397.0,0,95,2556.68,0,High Value
14400.0,140,26,559.7,1,Regular
14401.0,3,183,4039.98,0,High Value
14403.0,129,26,1426.31,0,High Value
14404.0,33,104,1434.72,0,High Value
14406.0,118,8,156.75,0,High Value
14407.0,106,76,2111.08,0,High Value
14408.0,10,107,2606.53,0,High Value
14409.0,70,55,1908.25,0,High Value
14410.0,15,287,576.3,0,High Value
14411.0,310,14,1063.0,1,Regular
14412.0,34,45,761.3299999999999,0,High Value
14413.0,361,23,122.7,1,Regular
14414.0,91,98,1485.13,0,High Value
14415.0,0,612,5811.56,0,High Value
14416.0,21,14,490.22,0,High Value
14418.0,3,124,1937.25,0,High Value
14419.0,10,206,1058.06,0,High Value
14420.0,84,30,385.87,0,High Value
14421.0,56,27,813.11,0,High Value
14422.0,0,222,4263.64,0,High Value
14423.0,217,3,265.2,1,Regular
14424.0,17,1,322.08,0,High Value
14426.0,18,264,3918.9,0,High Value
14427.0,49,17,363.34,0,High Value
14428.0,6,148,1230.14,0,High Value
14431.0,298,22,397.76,1,Regular
14432.0,9,382,2255.51,0,High Value
14434.0,21,12,1372.8,0,High Value
14436.0,98,9,89.06,0,High Value
14437.0,142,6,-43.400000000000006,1,Regular
14438.0,305,9,131.9,1,Regular
14439.0,319,32,2661.24,1,Regular
14440.0,7,55,2357.6800000000003,0,High Value
14441.0,0,59,1545.14,0,High Value
14442.0,1,68,1544.62,0,High Value
14443.0,53,98,1400.88,0,High Value
14446.0,0,293,1039.58,0,High Value
14447.0,18,70,1163.23,0,High Value
14448.0,8,20,375.35,0,High Value
14449.0,18,258,907.1,0,High Value
14450.0,180,40,483.25,1,Regular
14451.0,59,109,662.59,0,High Value
14452.0,10,62,264.44,0,High Value
14453.0,189,22,119.93,1,Regular
14456.0,4,977,3047.63,0,High Value
14457.0,310,4,113.64,1,Regular
14459.0,154,37,1837.92,1,Regular
14460.0,109,17,383.34,0,High Value
14461.0,147,180,2103.06,0,High Value
14462.0,63,246,1965.9,0,High Value
14463.0,97,6,529.62,0,High Value
14465.0,246,130,1058.62,1,Regular
14466.0,28,72,2272.4,0,High Value
14467.0,17,90,598.76,0,High Value
14470.0,11,43,461.19,0,High Value
14472.0,103,281,1936.84,0,High Value
14473.0,73,7,234.34000000000003,0,High Value
14474.0,42,30,537.71,0,High Value
14475.0,71,47,799.82,0,High Value
14476.0,256,19,215.7,1,Regular
14477.0,19,11,1307.81,0,High Value
14479.0,253,18,316.25,1,Regular
14480.0,10,13,279.05,0,High Value
14481.0,164,30,636.51,1,Regular
14482.0,17,144,2068.15,0,High Value
14483.0,149,10,129.2,1,Regular
14484.0,49,14,321.92,0,High Value
14485.0,38,47,165.75,0,High Value
14487.0,26,145,1183.58,0,High Value
14488.0,50,49,1047.43,0,High Value
14489.0,206,30,463.38,1,Regular
14491.0,174,17,340.93,1,Regular
14493.0,6,123,2362.84,0,High Value
14494.0,25,7,139.56,0,High Value
14495.0,50,6,123.8,0,High Value
14496.0,311,19,538.8100000000001,1,Regular
14497.0,300,31,457.47,1,Regular
14498.0,42,193,1957.32,0,High Value
14499.0,25,194,815.32,0,High Value
14500.0,87,7,356.85,0,High Value
14501.0,63,12,190.31,0,High Value
14502.0,19,631,2351.02,0,High Value
14503.0,2,164,3543.26,0,High Value
14504.0,46,107,673.26,0,High Value
14505.0,16,803,5818.7,0,High Value
14506.0,16,316,2012.17,0,High Value
14507.0,23,98,1368.18,0,High Value
14508.0,21,57,276.42,0,High Value
14511.0,10,71,1267.41,0,High Value
14512.0,187,23,275.28,1,Regular
14513.0,100,18,438.49,0,High Value
14514.0,60,73,1055.35,0,High Value
14515.0,17,101,2102.09,0,High Value
14517.0,32,18,330.45,0,High Value
14518.0,63,16,174.37,0,High Value
14520.0,1,4,270.6,0,High Value
14522.0,23,17,974.54,0,High Value
14523.0,107,12,241.09,0,High Value
14524.0,31,203,1867.68,0,High Value
14525.0,8,298,4221.37,0,High Value
14527.0,2,1011,7711.38,0,High Value
14528.0,36,18,364.22,0,High Value
14529.0,59,229,620.04,0,High Value
14530.0,25,216,2925.91,0,High Value
14532.0,235,64,932.85,1,Regular
14533.0,24,65,1812.62,0,High Value
14534.0,2,558,4075.35,0,High Value
14535.0,58,333,2841.09,0,High Value
14536.0,259,19,171.8,1,Regular
14537.0,57,10,355.56,0,High Value
14538.0,64,19,388.25,0,High Value
14539.0,15,32,537.48,0,High Value
14540.0,9,76,996.26,0,High Value
14541.0,58,111,1461.65,0,High Value
14542.0,185,5,103.25,1,Regular
14543.0,3,107,2916.17,0,High Value
14544.0,23,114,2024.45,0,High Value
14546.0,3,417,2487.02,0,High Value
14547.0,3,367,3986.74,0,High Value
14548.0,150,4,652.8,1,Regular
14549.0,310,56,289.24,1,Regular
14550.0,10,48,765.62,0,High Value
14551.0,17,10,186.23,0,High Value
14552.0,151,58,165.07,1,Regular
14553.0,18,113,859.27,0,High Value
14554.0,9,216,2381.04,0,High Value
14555.0,56,21,324.14,0,High Value
14557.0,63,32,0.0,0,High Value
14560.0,6,76,2174.18,0,High Value
14561.0,75,69,1080.76,0,High Value
14562.0,3,446,4709.22,0,High Value
14565.0,95,129,3073.77,0,High Value
14566.0,110,4,1432.0,0,High Value
14567.0,34,34,1524.46,0,High Value
14569.0,0,12,227.39,0,High Value
14570.0,280,29,218.06,1,Regular
14572.0,2,273,2803.69,0,High Value
14573.0,179,241,1603.72,1,Regular
14576.0,371,1,35.400000000000006,1,Regular
14577.0,12,123,859.71,0,High Value
14578.0,2,24,168.63,0,High Value
14581.0,16,17,138.6,0,High Value
14582.0,40,6,114.11,0,High Value
14583.0,5,330,1052.55,0,High Value
14584.0,168,101,1029.26,1,Regular
14585.0,49,29,157.05,0,High Value
14586.0,226,27,134.16,1,Regular
14587.0,18,384,1598.24,0,High Value
14589.0,371,3,39.75,1,Regular
14591.0,14,197,1447.14,0,High Value
14592.0,34,164,570.46,0,High Value
14593.0,21,152,617.99,0,High Value
14594.0,6,53,379.83,0,High Value
14595.0,19,102,1740.6,0,High Value
14597.0,10,55,883.15,0,High Value
14598.0,43,50,221.97,0,High Value
14600.0,305,25,393.33,1,Regular
14601.0,10,7,213.96,0,High Value
14603.0,274,2,660.0,1,Regular
14606.0,0,2782,11713.85,0,High Value
14607.0,15,114,11341.1,0,High Value
14608.0,3,20,1785.15,0,High Value
14609.0,71,4,601.56,0,High Value
14616.0,242,3,406.08,1,Regular
14618.0,8,17,538.59,0,High Value
14619.0,238,22,379.51,1,Regular
14620.0,203,30,393.28,1,Regular
14621.0,0,96,1765.76,0,High Value
14622.0,184,21,320.58000000000004,1,Regular
14623.0,31,135,869.35,0,High Value
14624.0,56,13,225.85,0,High Value
14625.0,184,57,848.48,1,Regular
14626.0,8,126,2757.07,0,High Value
14627.0,311,5,-21.85,1,Regular
14628.0,90,24,671.96,0,High Value
14629.0,3,153,939.21,0,High Value
14631.0,50,41,1006.98,0,High Value
14632.0,262,8,114.56,1,Regular
14633.0,265,20,344.90000000000003,1,Regular
14636.0,35,28,609.85,0,High Value
14638.0,50,16,443.6,0,High Value
14639.0,51,175,2952.34,0,High Value
14640.0,15,113,2042.15,0,High Value
14641.0,21,7,110.46,0,High Value
14642.0,58,2,96.12,0,High Value
14643.0,169,34,668.61,1,Regular
14644.0,8,29,780.46,0,High Value
14645.0,156,30,597.09,1,Regular
14646.0,1,2085,279489.02,2,Occasional
14647.0,200,30,243.22,1,Regular
14649.0,4,199,1417.29,0,High Value
14651.0,66,102,654.6,0,High Value
14652.0,76,29,114.18,0,High Value
14653.0,0,237,1947.55,0,High Value
14655.0,3,50,1930.15,0,High Value
14656.0,168,80,291.05,1,Regular
14657.0,17,127,838.27,0,High Value
14658.0,4,29,247.15,0,High Value
14659.0,8,259,2456.53,0,High Value
14660.0,86,30,285.74,0,High Value
14661.0,26,4,107.95,0,High Value
14662.0,28,168,771.17,0,High Value
14664.0,19,99,637.89,0,High Value
14665.0,60,117,1258.38,0,High Value
14666.0,23,14,195.25,0,High Value
14667.0,10,576,9231.2,0,High Value
14669.0,241,170,1269.99,1,Regular
14670.0,279,132,411.53,1,Regular
14672.0,234,61,765.55,1,Regular
14673.0,2,74,1736.4,0,High Value
14675.0,15,102,604.75,0,High Value
14676.0,30,44,2543.24,0,High Value
14679.0,371,1,-2.55,1,Regular
14680.0,24,320,26932.34,0,High Value
14681.0,70,7,498.95,0,High Value
14682.0,187,2,52.0,1,Regular
14684.0,25,421,1236.28,0,High Value
14687.0,106,15,628.38,0,High Value
14688.0,7,359,5107.38,0,High Value
14689.0,208,13,112.8,1,Regular
14690.0,43,54,358.61,0,High Value
14691.0,30,71,2114.33,0,High Value
14692.0,136,69,582.05,0,High Value
14693.0,264,8,172.9,1,Regular
14696.0,3,133,2070.97,0,High Value
14697.0,217,22,188.61,1,Regular
14698.0,1,210,1250.76,0,High Value
14699.0,213,8,109.13,1,Regular
14700.0,31,115,2235.3,0,High Value
14701.0,10,350,2486.2200000000003,0,High Value
14702.0,0,348,3250.64,0,High Value
14703.0,14,22,318.17,0,High Value
14704.0,10,415,1546.91,0,High Value
14705.0,198,1,179.0,1,Regular
14708.0,2,29,1096.67,0,High Value
14709.0,14,197,4911.14,0,High Value
14710.0,13,139,606.13,0,High Value
14711.0,9,359,2838.2,0,High Value
14712.0,28,25,917.07,0,High Value
14713.0,8,341,2664.26,0,High Value
14714.0,23,10,160.19,0,High Value
14715.0,24,71,867.38,0,High Value
14716.0,42,55,329.68,0,High Value
14719.0,1,238,1592.18,0,High Value
14720.0,5,37,663.81,0,High Value
14722.0,146,29,187.92,1,Regular
14723.0,9,278,1158.3,0,High Value
14725.0,24,52,718.08,0,High Value
14727.0,273,10,268.58,1,Regular
14729.0,373,71,313.49,1,Regular
14730.0,0,501,2005.06,0,High Value
14731.0,46,45,380.02,0,High Value
14732.0,7,149,2686.34,0,High Value
14733.0,8,216,9451.54,0,High Value
14735.0,3,205,5807.6900000000005,0,High Value
14737.0,3,17,1164.55,0,High Value
14738.0,38,56,1289.94,0,High Value
14739.0,1,61,3899.1,0,High Value
14740.0,190,93,1423.21,1,Regular
14741.0,11,59,1400.34,0,High Value
14744.0,15,28,1088.53,0,High Value
14745.0,112,70,1167.16,0,High Value
14747.0,247,19,294.3,1,Regular
14748.0,28,92,1311.79,0,High Value
14752.0,43,5,389.64,0,High Value
14753.0,86,30,563.15,0,High Value
14754.0,44,41,638.05,0,High Value
14755.0,9,237,4965.38,0,High Value
14756.0,14,38,738.96,0,High Value
14757.0,74,19,420.5,0,High Value
14758.0,144,71,1484.06,1,Regular
14759.0,4,102,1625.97,0,High Value
14760.0,293,7,53.8,1,Regular
14761.0,58,11,255.9,0,High Value
14762.0,263,21,300.52,1,Regular
14764.0,43,7,250.55,0,High Value
14765.0,28,39,254.11,0,High Value
14766.0,7,137,2423.07,0,High Value
14768.0,16,6,139.5,0,High Value
14769.0,2,1094,10641.6,0,High Value
14770.0,231,52,876.42,1,Regular
14772.0,111,9,139.26,0,High Value
14775.0,57,60,1011.9,0,High Value
14776.0,50,134,2195.58,0,High Value
14777.0,3,3,-17.45,0,High Value
14778.0,126,35,730.86,0,High Value
14779.0,280,41,386.15,1,Regular
14780.0,54,27,447.68,0,High Value
14782.0,319,6,200.1,1,Regular
14784.0,25,15,289.99,0,High Value
14785.0,9,3,77.4,0,High Value
14788.0,6,30,679.4399999999999,0,High Value
14789.0,28,6,197.64,0,High Value
14790.0,16,46,745.06,0,High Value
14792.0,63,4,0.0,0,High Value
14793.0,3,15,214.14,0,High Value
14794.0,2,82,1272.11,0,High Value
14795.0,165,6,131.45000000000002,1,Regular
14796.0,0,1165,7839.51,0,High Value
14798.0,52,12,173.74,0,High Value
14799.0,50,13,157.7,0,High Value
14800.0,47,392,4236.34,0,High Value
14801.0,60,59,193.14,0,High Value
14803.0,161,44,845.55,1,Regular
14804.0,8,12,353.27,0,High Value
14805.0,14,47,554.65,0,High Value
14806.0,74,11,193.39,0,High Value
14808.0,39,256,2175.37,0,High Value
14810.0,40,255,2087.88,0,High Value
14813.0,369,30,155.43,1,Regular
14815.0,36,53,778.5,0,High Value
14816.0,196,4,271.85,1,Regular
14817.0,199,63,1110.34,1,Regular
14818.0,73,48,657.8,0,High Value
14819.0,63,13,272.07,0,High Value
14820.0,20,29,507.29,0,High Value
14821.0,366,2,48.8,1,Regular
14823.0,179,70,321.43,1,Regular
14824.0,9,29,1127.71,0,High Value
14825.0,3,121,2226.91,0,High Value
14828.0,196,17,2139.76,1,Regular
14829.0,28,45,644.65,0,High Value
14830.0,52,40,197.13,0,High Value
14834.0,17,70,1698.35,0,High Value
14836.0,9,6,102.45,0,High Value
14837.0,89,110,1641.2,0,High Value
14840.0,267,4,62.85,1,Regular
14841.0,52,138,3295.76,0,High Value
14842.0,34,158,2456.8,0,High Value
14844.0,63,130,3189.81,0,High Value
14847.0,148,13,309.4,1,Regular
14849.0,21,392,7904.28,0,High Value
14850.0,311,22,278.15,1,Regular
14851.0,22,28,511.35,0,High Value
14852.0,57,143,2836.69,0,High Value
14853.0,8,10,463.05,0,High Value
14854.0,77,131,2749.89,0,High Value
14855.0,118,20,645.65,0,High Value
14856.0,35,66,1311.38,0,High Value
14857.0,59,61,1165.65,0,High Value
14859.0,12,59,1352.04,0,High Value
14860.0,8,12,168.62,0,High Value
14861.0,51,6,125.79,0,High Value
14862.0,25,48,841.1999999999999,0,High Value
14863.0,28,11,266.76,0,High Value
14865.0,6,4,52.2,0,High Value
14866.0,10,103,14197.45,0,High Value
14867.0,185,37,701.33,1,Regular
14868.0,2,147,2939.64,0,High Value
14869.0,3,72,721.95,0,High Value
14870.0,261,13,327.25,1,Regular
14871.0,2,98,522.38,0,High Value
14873.0,209,28,519.68,1,Regular
14875.0,8,50,1448.72,0,High Value
14878.0,12,124,1485.54,0,High Value
14880.0,76,47,706.19,0,High Value
14881.0,19,17,255.4,0,High Value
14882.0,26,11,589.7,0,High Value
14883.0,18,54,756.64,0,High Value
14885.0,131,15,765.3199999999999,0,High Value
14886.0,252,18,364.8,1,Regular
14887.0,78,6,1862.0,0,High Value
14888.0,206,20,369.2,1,Regular
14889.0,335,10,135.9,1,Regular
14890.0,253,7,125.65,1,Regular
14891.0,147,33,554.38,1,Regular
14893.0,9,73,1237.85,0,High Value
14894.0,84,23,655.75,0,High Value
14895.0,7,506,11020.26,0,High Value
14896.0,204,43,468.77,1,Regular
14897.0,7,55,1366.38,0,High Value
14898.0,22,119,1228.32,0,High Value
14901.0,10,98,1414.99,0,High Value
14902.0,20,24,314.11,0,High Value
14903.0,20,364,2744.48,0,High Value
14904.0,1,69,1025.44,0,High Value
14905.0,153,18,599.9,1,Regular
14907.0,2,168,3478.85,0,High Value
14908.0,73,9,277.8,0,High Value
14910.0,2,35,389.86,0,High Value
14911.0,0,5903,132572.62,3,At Risk
14912.0,16,28,841.52,0,High Value
14913.0,35,87,1227.43,0,High Value
14915.0,85,13,258.83,0,High Value
14916.0,70,79,1264.84,0,High Value
14918.0,115,45,1610.15,0,High Value
14920.0,212,57,977.77,1,Regular
14921.0,29,78,1316.07,0,High Value
14923.0,50,44,749.1,0,High Value
14924.0,245,10,310.05,1,Regular
14929.0,31,11,223.88,0,High Value
14930.0,108,128,2372.86,0,High Value
14931.0,4,42,964.68,0,High Value
14932.0,365,17,363.53,1,Regular
14934.0,72,88,1888.84,0,High Value
14935.0,296,10,1784.71,1,Regular
14936.0,8,366,8117.42,0,High Value
14937.0,56,35,1617.63,0,High Value
14944.0,29,172,5842.95,0,High Value
14946.0,13,3,100.9,0,High Value
14947.0,71,14,290.82,0,High Value
14948.0,22,64,1066.57,0,High Value
14950.0,8,20,361.25,0,High Value
14951.0,78,20,311.69,0,High Value
14952.0,45,149,7912.79,0,High Value
14953.0,24,55,289.82,0,High Value
14954.0,11,85,336.17,0,High Value
14957.0,252,12,58.49,1,Regular
14958.0,146,42,499.68,1,Regular
14959.0,58,61,684.97,0,High Value
14960.0,7,27,221.27,0,High Value
14961.0,10,317,7006.58,0,High Value
14962.0,270,5,126.7,1,Regular
14963.0,9,198,1487.8,0,High Value
14964.0,246,13,206.21,1,Regular
14965.0,95,83,599.0,0,High Value
14966.0,14,38,191.32,0,High Value
14967.0,49,6,463.8,0,High Value
14968.0,29,37,147.59,0,High Value
14970.0,67,34,1592.06,0,High Value
14971.0,34,160,1116.57,0,High Value
14972.0,127,18,114.77,0,High Value
14973.0,106,32,1314.45,0,High Value
14974.0,36,21,114.39,0,High Value
14975.0,56,11,279.94,0,High Value
14976.0,56,73,765.86,0,High Value
14978.0,71,216,1931.42,0,High Value
14981.0,245,8,102.12,1,Regular
14984.0,18,41,213.27,0,High Value
14985.0,197,87,296.75,1,Regular
14987.0,15,4,326.4,0,High Value
14988.0,211,40,334.54,1,Regular
14995.0,38,61,233.23,0,High Value
14997.0,45,27,540.98,0,High Value
14998.0,169,75,429.87,1,Regular
15000.0,47,77,490.52,0,High Value
15002.0,115,115,1641.76,0,High Value
15004.0,146,158,1246.32,0,High Value
15005.0,15,1160,6180.49,0,High Value
15006.0,50,144,502.09,0,High Value
15007.0,158,12,156.91,1,Regular
15009.0,11,182,1261.78,0,High Value
15010.0,35,20,308.94,0,High Value
15012.0,53,128,423.04,0,High Value
15014.0,42,35,260.17,0,High Value
15016.0,172,20,170.04,1,Regular
15017.0,33,20,125.58,0,High Value
15018.0,38,32,456.26,0,High Value
15019.0,266,70,266.0,1,Regular
15021.0,8,479,1872.28,0,High Value
15022.0,11,135,905.04,0,High Value
15023.0,2,563,6763.16,0,High Value
15024.0,9,155,1661.33,0,High Value
15025.0,32,72,377.01,0,High Value
15026.0,79,61,469.0,0,High Value
15027.0,30,37,1051.95,0,High Value
15028.0,7,48,627.13,0,High Value
15030.0,71,7,518.28,0,High Value
15031.0,3,111,668.14,0,High Value
15032.0,255,55,4464.1,1,Regular
15033.0,4,513,2571.02,0,High Value
15034.0,15,400,4277.66,0,High Value
15035.0,89,27,252.73,0,High Value
15036.0,71,127,465.55,0,High Value
15038.0,42,133,665.59,0,High Value
15039.0,9,1508,19786.44,0,High Value
15041.0,169,67,180.35,1,Regular
15042.0,198,5,135.93,1,Regular
15043.0,30,3,537.0,0,High Value
15044.0,18,461,7629.38,0,High Value
15045.0,151,13,633.66,1,Regular
15046.0,8,207,5064.01,0,High Value
15047.0,269,22,343.62,1,Regular
15048.0,64,98,380.57,0,High Value
15049.0,273,3,121.17000000000002,1,Regular
15050.0,24,80,1727.17,0,High Value
15051.0,22,143,1391.61,0,High Value
15052.0,318,30,215.78,1,Regular
15053.0,4,71,697.79,0,High Value
15054.0,11,114,302.1,0,High Value
15057.0,274,25,1489.5,1,Regular
15058.0,24,276,2124.99,0,High Value
15059.0,40,239,1325.82,0,High Value
15060.0,7,121,303.09,0,High Value
15061.0,3,410,54228.74,0,High Value
15062.0,70,57,987.86,0,High Value
15063.0,212,5,370.8,1,Regular
15065.0,37,158,3135.98,0,High Value
15066.0,31,53,760.59,0,High Value
15067.0,77,82,1744.76,0,High Value
15068.0,45,104,553.36,0,High Value
15069.0,178,70,1109.53,1,Regular
15070.0,372,1,106.2,1,Regular
15071.0,93,26,982.07,0,High Value
15073.0,9,76,612.43,0,High Value
15074.0,104,42,748.87,0,High Value
15075.0,77,27,773.03,0,High Value
15076.0,172,49,880.85,1,Regular
15078.0,6,451,9623.35,0,High Value
15079.0,212,48,893.66,1,Regular
15081.0,21,35,487.35,0,High Value
15083.0,256,5,88.2,1,Regular
15087.0,281,15,306.94,1,Regular
15088.0,20,60,1140.27,0,High Value
15089.0,9,145,2420.84,0,High Value
15090.0,307,23,381.32,1,Regular
15091.0,53,31,476.96,0,High Value
15092.0,214,26,457.81,1,Regular
15093.0,17,112,4410.14,0,High Value
15095.0,103,49,1364.7,0,High Value
15096.0,42,11,219.39,0,High Value
15097.0,3,25,248.08,0,High Value
15098.0,181,5,649.5,1,Regular
15099.0,83,23,410.48,0,High Value
15100.0,329,6,635.1,1,Regular
15101.0,8,9,310.03,0,High Value
15103.0,30,35,703.36,0,High Value
15104.0,166,71,1002.54,1,Regular
15105.0,17,101,2298.93,0,High Value
15106.0,17,102,1407.73,0,High Value
15107.0,310,20,247.66,1,Regular
15108.0,141,61,1291.75,0,High Value
15109.0,240,31,463.75,1,Regular
15110.0,23,40,970.25,0,High Value
15111.0,28,84,1567.48,0,High Value
15113.0,9,101,3439.41,0,High Value
15114.0,29,197,2760.56,0,High Value
15115.0,17,21,340.11,0,High Value
15116.0,17,45,1352.75,0,High Value
15117.0,14,80,1550.13,0,High Value
15118.0,133,1,244.8,0,High Value
15119.0,245,14,266.4,1,Regular
15120.0,129,22,343.82,0,High Value
15121.0,49,28,457.72,0,High Value
15122.0,84,87,1612.13,0,High Value
15123.0,6,106,2199.31,0,High Value
15124.0,22,15,184.19,0,High Value
15125.0,24,140,11117.05,0,High Value
15127.0,65,16,406.53,0,High Value
15128.0,59,111,1419.54,0,High Value
15129.0,49,84,3447.4,0,High Value
15130.0,169,22,330.11,1,Regular
15132.0,17,52,977.93,0,High Value
15133.0,127,29,982.42,0,High Value
15134.0,14,73,1387.99,0,High Value
15135.0,232,10,127.15,1,Regular
15136.0,2,69,1282.45,0,High Value
15139.0,239,13,178.96,1,Regular
15140.0,51,81,2350.0,0,High Value
15142.0,45,26,498.74,0,High Value
15143.0,225,14,259.45,1,Regular
15144.0,7,218,6530.04,0,High Value
15145.0,3,67,1194.73,0,High Value
15146.0,164,95,1313.66,1,Regular
15147.0,218,29,608.65,1,Regular
15148.0,10,20,301.29,0,High Value
15149.0,133,23,520.8000000000001,0,High Value
15150.0,16,344,5303.97,0,High Value
15152.0,9,278,4684.24,0,High Value
15153.0,30,22,329.25,0,High Value
15154.0,73,92,240.27,0,High Value
15156.0,0,55,961.49,0,High Value
15157.0,3,133,1869.5,0,High Value
15158.0,44,7,401.4,0,High Value
15159.0,1,720,18573.68,0,High Value
15160.0,356,4,158.16,1,Regular
15163.0,17,29,304.47,0,High Value
15164.0,68,103,843.05,0,High Value
15165.0,372,27,487.75,1,Regular
15167.0,320,41,163.0,1,Regular
15168.0,25,5,106.56,0,High Value
15171.0,324,7,1034.5,1,Regular
15172.0,8,110,1624.05,0,High Value
15174.0,322,11,135.75,1,Regular
15175.0,71,23,224.14,0,High Value
15178.0,259,3,40.5,1,Regular
15179.0,17,95,2186.2,0,High Value
15180.0,366,6,87.5,1,Regular
15181.0,65,18,680.28,0,High Value
15182.0,153,29,622.85,1,Regular
15184.0,28,63,406.76,0,High Value
15185.0,69,21,310.62,0,High Value
15186.0,13,19,411.41,0,High Value
15187.0,1,93,4670.08,0,High Value
15189.0,0,232,15802.14,0,High Value
15192.0,119,51,1044.32,0,High Value
15193.0,60,19,499.32,0,High Value
15194.0,2,326,7521.17,0,High Value
15195.0,2,1,3861.0,0,High Value
15197.0,8,36,656.44,0,High Value
15198.0,91,10,193.64,0,High Value
15199.0,58,13,1268.7,0,High Value
15201.0,78,97,927.84,0,High Value
15203.0,25,142,1827.8,0,High Value
15204.0,356,9,316.58,1,Regular
15205.0,84,38,648.8299999999999,0,High Value
15206.0,9,9,420.3,0,High Value
15208.0,0,43,867.62,0,High Value
15210.0,224,20,331.18,1,Regular
15211.0,59,52,894.4100000000001,0,High Value
15212.0,238,7,88.94999999999999,1,Regular
15213.0,318,25,325.05,1,Regular
15214.0,1,110,1661.44,0,High Value
15215.0,44,43,615.99,0,High Value
15216.0,87,2,96.6,0,High Value
15218.0,10,166,5756.89,0,High Value
15219.0,175,9,305.75,1,Regular
15220.0,51,119,1758.92,0,High Value
15221.0,365,11,114.1,1,Regular
15222.0,318,5,585.0,1,Regular
15223.0,225,32,454.9,1,Regular
15224.0,357,16,310.48,1,Regular
15225.0,233,23,409.4,1,Regular
15226.0,310,8,154.41,1,Regular
15227.0,36,58,1219.4,0,High Value
15228.0,65,126,3376.96,0,High Value
15230.0,238,23,429.6,1,Regular
15232.0,112,31,612.06,0,High Value
15234.0,276,14,197.0,1,Regular
